,Date,Open,High,Low,Close,Change,Change(%),Ratio(%),Volume,Value(T),Interval_High_Open,Interval_Open_From_LastDay,Interval_Open_From_LastDay(%)
1551,2015-04-02,93,96,92,93,Rise,2,2.19,"284,776","2,664,397",3,2,2.197802198
1552,2015-04-01,92,93,89,91,Unchnaged,0,0.0,"79,911","719,885",1,1,1.098901099
1553,2015-03-31,89,94,88,91,Rise,3,3.4,"177,123","1,619,462",5,1,1.136363636
1554,2015-03-30,90,91,88,88,Fall,1,1.12,"66,745","594,262",1,1,1.123595506
1555,2015-03-27,87,90,86,89,Rise,2,2.29,"62,637","555,515",3,0,0
1556,2015-03-26,88,90,86,87,Fall,1,1.13,"95,224","840,595",2,0,0
1557,2015-03-25,93,93,87,88,Fall,5,5.37,"264,784","2,358,888",0,0,0
1558,2015-03-24,94,95,91,93,Unchnaged,0,0.0,"133,579","1,236,318",1,1,1.075268817
1559,2015-03-23,96,96,93,93,Fall,3,3.12,"106,013","996,112",0,0,0
1560,2015-03-20,97,98,94,96,Fall,1,1.03,"245,885","2,356,919",1,0,0
1561,2015-03-19,95,98,95,97,Rise,3,3.19,"211,801","2,054,176",3,1,1.063829787
1562,2015-03-18,93,96,91,94,Rise,2,2.17,"318,079","2,993,821",3,1,1.086956522
1563,2015-03-17,94,95,92,92,Fall,2,2.12,"66,747","623,656",1,0,0
1564,2015-03-16,92,96,92,94,Rise,2,2.17,"152,848","1,434,213",4,0,0
1565,2015-03-13,93,94,92,92,Unchnaged,0,0.0,"139,006","1,284,069",1,1,1.086956522
1566,2015-03-12,93,96,92,92,Unchnaged,0,0.0,"194,301","1,820,873",3,1,1.086956522
1567,2015-03-11,93,98,91,92,Fall,4,4.16,"333,253","3,111,449",5,-3,-3.125
1568,2015-03-10,101,101,94,96,Fall,1,1.03,"335,771","3,235,160",0,4,4.12371134
1569,2015-03-09,101,103,97,97,Fall,3,3.0,"304,571","3,019,298",2,1,1
1570,2015-03-06,100,106,97,100,Unchnaged,0,0.0,"856,398","8,801,905",6,0,0
1571,2015-03-05,92,102,92,100,Rise,8,8.69,"1,117,985","10,990,637",10,0,0
1572,2015-03-04,90,94,87,92,Rise,1,1.09,"253,328","2,301,633",4,-1,-1.098901099
1573,2015-03-03,90,92,89,91,Rise,2,2.24,"102,005","915,662",2,1,1.123595506
1574,2015-03-02,82,93,82,89,Fall,3,3.26,"192,297","1,733,019",11,-10,-10.86956522
1575,2015-02-27,83,94,82,92,Rise,9,10.84,"972,800","8,761,155",11,0,0
1576,2015-02-26,80,84,80,83,Rise,3,3.75,"93,152","766,458",4,0,0
1577,2015-02-25,79,85,79,80,Rise,1,1.26,"215,790","1,766,987",6,0,0
1578,2015-02-24,79,79,78,79,Rise,1,1.28,"26,163","204,629",0,1,1.282051282
1579,2015-02-23,80,80,77,78,Fall,2,2.5,"45,761","357,758",0,0,0
1580,2015-02-20,80,81,79,80,Rise,1,1.26,"40,376","321,396",1,1,1.265822785
1581,2015-02-18,79,80,79,79,Rise,1,1.28,"40,467","320,718",1,1,1.282051282
1582,2015-02-17,79,79,78,78,Unchnaged,0,0.0,"27,142","211,755",0,1,1.282051282
1583,2015-02-16,80,80,78,78,Fall,2,2.5,"9,610","76,121",0,0,0
1584,2015-02-13,79,81,79,80,Rise,1,1.26,"32,399","257,867",2,0,0
1585,2015-02-12,80,80,79,79,Unchnaged,0,0.0,"27,957","221,080",0,1,1.265822785
1586,2015-02-11,80,81,79,79,Unchnaged,0,0.0,"36,729","292,610",1,1,1.265822785
1587,2015-02-10,80,81,79,79,Unchnaged,0,0.0,"55,974","447,124",1,1,1.265822785
1588,2015-02-09,81,84,79,79,Fall,1,1.25,"225,305","1,808,527",3,1,1.25
1589,2015-02-06,77,81,77,80,Rise,2,2.56,"65,127","521,798",4,-1,-1.282051282
1590,2015-02-05,78,79,77,78,Unchnaged,0,0.0,"17,332","135,276",1,0,0
1591,2015-02-04,78,79,77,78,Unchnaged,0,0.0,"21,274","166,389",1,0,0
1592,2015-02-03,78,79,77,78,Rise,1,1.29,"58,934","457,733",1,1,1.298701299
1593,2015-02-02,80,80,75,77,Fall,3,3.75,"127,242","987,295",0,0,0
1594,2015-01-30,81,81,79,80,Unchnaged,0,0.0,"37,486","299,683",0,1,1.25
1595,2015-01-29,80,81,80,80,Unchnaged,0,0.0,"16,504","132,089",1,0,0
1596,2015-01-28,80,81,79,80,Unchnaged,0,0.0,"52,647","419,278",1,0,0
1597,2015-01-27,81,82,80,80,Fall,1,1.23,"71,924","577,234",1,0,0
1598,2015-01-26,81,82,80,81,Unchnaged,0,0.0,"53,247","429,039",1,0,0
1599,2015-01-23,81,83,81,81,Rise,1,1.25,"24,167","197,391",2,1,1.25
1600,2015-01-22,82,83,80,80,Fall,2,2.43,"52,453","424,589",1,0,0
1601,2015-01-21,83,84,81,82,Rise,1,1.23,"63,502","522,643",1,2,2.469135802
1602,2015-01-20,82,83,81,81,Fall,1,1.21,"67,489","548,950",1,0,0
1603,2015-01-19,85,86,81,82,Fall,2,2.38,"61,701","512,175",1,1,1.19047619
1604,2015-01-16,86,87,83,84,Fall,2,2.32,"51,770","441,597",1,0,0
1605,2015-01-15,85,87,85,86,Rise,1,1.17,"41,813","358,652",2,0,0
1606,2015-01-14,88,91,84,85,Fall,2,2.29,"336,850","2,971,911",3,1,1.149425287
1607,2015-01-13,83,88,83,87,Rise,4,4.81,"277,042","2,394,144",5,0,0
1608,2015-01-12,82,86,82,83,Rise,1,1.21,"182,421","1,535,661",4,0,0
1609,2015-01-09,81,84,80,82,Rise,1,1.23,"127,317","1,042,567",3,0,0
1610,2015-01-08,82,82,80,81,Unchnaged,0,0.0,"45,384","366,793",0,1,1.234567901
1611,2015-01-07,82,83,80,81,Unchnaged,0,0.0,"79,090","643,250",1,1,1.234567901
1612,2015-01-06,83,83,80,81,Fall,2,2.4,"123,281","1,002,978",0,0,0
1613,2015-01-05,84,85,82,83,Fall,1,1.19,"101,797","846,686",1,0,0
1614,2015-01-02,84,85,83,84,Unchnaged,0,0.0,"13,299","112,006",1,0,0
1615,2014-12-30,85,85,83,84,Unchnaged,0,0.0,"30,760","258,045",0,1,1.19047619
1616,2014-12-29,85,87,84,84,Unchnaged,0,0.0,"64,403","546,908",2,1,1.19047619
1617,2014-12-24,86,86,83,84,Fall,1,1.17,"47,893","405,689",0,1,1.176470588
1618,2014-12-23,84,86,83,85,Rise,3,3.65,"69,274","587,212",2,2,2.43902439
1619,2014-12-22,83,85,82,82,Fall,1,1.2,"64,434","531,632",2,0,0
1620,2014-12-19,84,85,83,83,Unchnaged,0,0.0,"44,141","368,317",1,1,1.204819277
1621,2014-12-18,84,85,82,83,Rise,1,1.21,"79,169","659,568",1,2,2.43902439
1622,2014-12-17,83,87,80,82,Rise,1,1.23,"534,994","4,476,234",4,2,2.469135802
1623,2014-12-16,85,85,81,81,Fall,4,4.7,"234,436","1,923,113",0,0,0
1624,2014-12-15,88,90,84,85,Fall,2,2.29,"169,666","1,464,283",2,1,1.149425287
1625,2014-12-12,91,91,87,87,Fall,3,3.33,"284,766","2,511,581",0,1,1.111111111
1626,2014-12-11,91,93,90,90,Unchnaged,0,0.0,"213,494","1,947,087",2,1,1.111111111
1627,2014-12-10,91,93,89,90,Fall,1,1.09,"40,633","369,261",2,0,0
1628,2014-12-09,91,92,90,91,Unchnaged,0,0.0,"31,750","288,396",1,0,0
1629,2014-12-08,93,94,90,91,Fall,1,1.08,"86,876","788,571",1,1,1.086956522
1630,2014-12-05,93,93,91,92,Fall,1,1.07,"24,238","222,824",0,0,0
1631,2014-12-04,91,93,91,93,Rise,2,2.19,"28,113","256,888",2,0,0
1632,2014-12-03,92,92,90,91,Unchnaged,0,0.0,"68,118","621,594",0,1,1.098901099
1633,2014-12-02,92,93,91,91,Fall,2,2.15,"60,481","556,136",1,-1,-1.075268817
1634,2014-12-01,93,94,92,93,Rise,1,1.08,"67,955","628,040",1,1,1.086956522
1635,2014-11-28,94,95,92,92,Fall,2,2.12,"104,704","973,495",1,0,0
1636,2014-11-27,95,95,93,94,Unchnaged,0,0.0,"94,149","883,495",0,1,1.063829787
1637,2014-11-26,94,96,94,94,Unchnaged,0,0.0,"131,249","1,235,920",2,0,0
1638,2014-11-25,96,97,94,94,Fall,2,2.08,"256,092","2,425,745",1,0,0
1639,2014-11-24,98,98,95,96,Fall,1,1.03,"98,496","947,950",0,1,1.030927835
1640,2014-11-21,97,98,96,97,Unchnaged,0,0.0,"323,051","3,123,199",1,0,0
1641,2014-11-20,99,100,97,97,Fall,1,1.02,"230,708","2,262,572",1,1,1.020408163
1642,2014-11-19,95,99,95,98,Rise,3,3.15,"411,477","4,010,713",4,0,0
1643,2014-11-18,95,98,95,95,Fall,1,1.04,"159,854","1,538,658",3,-1,-1.041666667
1644,2014-11-17,95,96,94,96,Rise,1,1.05,"34,313","325,973",1,0,0
1645,2014-11-14,96,97,94,95,Fall,1,1.04,"51,072","485,700",1,0,0
1646,2014-11-13,96,96,95,96,Rise,1,1.05,"33,570","321,497",0,1,1.052631579
1647,2014-11-12,95,96,95,95,Unchnaged,0,0.0,"68,192","649,017",1,0,0
1648,2014-11-11,97,98,94,95,Fall,1,1.04,"249,648","2,384,564",1,1,1.041666667
1649,2014-11-10,96,97,96,96,Rise,1,1.05,"74,028","714,175",1,1,1.052631579
1650,2014-11-07,97,97,95,95,Fall,2,2.06,"111,473","1,066,108",0,0,0
1651,2014-11-06,94,101,94,97,Rise,3,3.19,"445,045","4,387,320",7,0,0
1652,2014-11-05,97,98,94,94,Fall,2,2.08,"113,338","1,081,632",1,1,1.041666667
1653,2014-11-04,96,99,96,96,Unchnaged,0,0.0,"128,639","1,248,698",3,0,0
1654,2014-11-03,97,99,96,96,Fall,1,1.03,"67,062","644,967",2,0,0
1655,2014-10-31,99,99,97,97,Fall,1,1.02,"82,748","808,385",0,1,1.020408163
1656,2014-10-30,99,100,98,98,Fall,1,1.01,"110,870","1,089,280",1,0,0
1657,2014-10-29,102,102,98,99,Fall,2,1.98,"324,700","3,251,531",0,1,0.99009901
1658,2014-10-28,99,102,98,101,Rise,3,3.06,"632,134","6,342,219",3,1,1.020408163
1659,2014-10-27,98,101,97,98,Rise,1,1.03,"119,719","1,183,855",3,1,1.030927835
1660,2014-10-24,97,99,96,97,Fall,2,2.02,"123,823","1,208,857",2,-2,-2.02020202
1661,2014-10-23,97,101,97,99,Unchnaged,0,0.0,"268,114","2,646,958",4,-2,-2.02020202
1662,2014-10-22,100,103,99,99,Rise,1,1.02,"565,261","5,680,482",3,2,2.040816327
1663,2014-10-21,94,100,93,98,Rise,5,5.37,"515,738","5,038,125",6,1,1.075268817
1664,2014-10-20,94,96,93,93,Rise,1,1.08,"147,681","1,391,376",2,2,2.173913043
1665,2014-10-17,95,95,92,92,Fall,2,2.12,"79,750","742,303",0,1,1.063829787
1666,2014-10-16,94,95,93,94,Unchnaged,0,0.0,"53,230","498,031",1,0,0
1667,2014-10-15,93,96,93,94,Unchnaged,0,0.0,"104,319","995,057",3,-1,-1.063829787
1668,2014-10-14,90,95,90,94,Rise,4,4.44,"161,694","1,511,522",5,0,0
1669,2014-10-13,91,93,90,90,Fall,2,2.17,"79,772","724,265",2,-1,-1.086956522
1670,2014-10-10,92,93,92,92,Fall,1,1.07,"109,155","1,006,798",1,-1,-1.075268817
1671,2014-10-09,93,95,92,93,Rise,1,1.08,"145,919","1,366,693",2,1,1.086956522
1672,2014-10-08,94,95,91,92,Fall,2,2.12,"87,818","819,267",1,0,0
1673,2014-10-07,94,96,93,94,Unchnaged,0,0.0,"250,147","2,348,403",2,0,0
1674,2014-10-06,126,126,94,94,Fall,2,2.08,"291,344","2,768,239",0,30,31.25
1675,2014-10-03,100,100,96,96,Fall,3,3.03,"620,283","6,016,851",0,1,1.01010101
1676,2014-10-02,100,100,98,99,Fall,1,1.0,"221,247","2,187,318",0,0,0
1677,2014-10-01,102,102,99,100,Unchnaged,0,0.0,"442,623","4,438,845",0,2,2
1678,2014-09-30,102,102,100,100,Fall,1,0.99,"97,500","979,316",0,1,0.99009901
1679,2014-09-29,102,102,100,101,Fall,1,0.98,"237,373","2,397,034",0,0,0
1680,2014-09-26,103,105,101,102,Fall,3,2.85,"292,520","3,001,848",2,-2,-1.904761905
1681,2014-09-25,103,105,102,105,Rise,2,1.94,"182,076","1,885,793",2,0,0
1682,2014-09-24,103,104,102,103,Unchnaged,0,0.0,"119,445","1,230,845",1,0,0
1683,2014-09-23,102,105,101,103,Rise,1,0.98,"229,284","2,365,495",3,0,0
1684,2014-09-22,104,105,101,102,Fall,2,1.92,"215,983","2,217,031",1,0,0
1685,2014-09-19,102,108,101,104,Rise,3,2.97,"684,666","7,183,302",6,1,0.99009901
1686,2014-09-18,102,104,100,101,Fall,1,0.98,"210,783","2,142,622",2,0,0
1687,2014-09-17,101,103,101,102,Unchnaged,0,0.0,"107,919","1,104,796",2,-1,-0.980392157
1688,2014-09-16,105,105,102,102,Fall,2,1.92,"236,363","2,430,277",0,1,0.961538462
1689,2014-09-15,103,106,103,104,Rise,1,0.97,"284,498","2,973,505",3,0,0
1690,2014-09-12,104,105,102,103,Fall,1,0.96,"257,490","2,658,833",1,0,0
1691,2014-09-11,107,109,103,104,Fall,2,1.88,"523,300","5,558,634",2,1,0.943396226
1692,2014-09-10,101,106,100,106,Rise,5,4.95,"694,052","7,162,806",5,0,0
1693,2014-09-09,101,103,101,101,Unchnaged,0,0.0,"346,052","3,526,494",2,0,0
1694,2014-09-08,103,106,101,101,Fall,4,3.8,"611,168","6,246,013",3,-2,-1.904761905
1695,2014-09-05,105,109,104,105,Fall,2,1.86,"550,580","5,824,288",4,-2,-1.869158879
1696,2014-09-04,109,112,107,107,Fall,4,3.6,"546,320","5,963,199",3,-2,-1.801801802
1697,2014-09-03,113,115,110,111,Fall,2,1.76,"519,988","5,810,068",2,0,0
1698,2014-09-02,110,117,110,113,Rise,3,2.72,"1,809,394","20,631,395",7,0,0
1699,2014-09-01,106,113,106,110,Rise,2,1.85,"847,166","9,296,103",7,-2,-1.851851852
1700,2014-08-29,100,111,100,108,Rise,6,5.88,"1,894,468","20,328,133",11,-2,-1.960784314
1701,2014-08-28,104,105,101,102,Fall,1,0.97,"626,124","6,441,405",1,1,0.970873786
1702,2014-08-27,98,103,97,103,Rise,4,4.04,"1,511,772","15,250,719",5,-1,-1.01010101
1703,2014-08-26,103,104,99,99,Fall,4,3.88,"1,758,978","17,750,327",1,0,0
1704,2014-08-25,106,109,102,103,Fall,3,2.83,"897,991","9,398,153",3,0,0
1705,2014-08-22,102,113,102,106,Rise,5,4.95,"2,698,846","28,952,657",11,1,0.99009901
1706,2014-08-21,96,102,95,101,Rise,4,4.12,"2,817,126","27,573,803",6,-1,-1.030927835
1707,2014-08-20,98,98,96,97,Fall,1,1.02,"363,131","3,520,559",0,0,0
1708,2014-08-19,98,98,96,98,Unchnaged,0,0.0,"549,465","5,338,258",0,0,0
1709,2014-08-18,96,98,96,98,Rise,2,2.08,"1,290,575","12,537,571",2,0,0
1710,2014-08-15,98,98,96,96,Fall,2,2.04,"79,109","766,157",0,0,0
1711,2014-08-14,97,98,97,98,Rise,1,1.03,"35,658","346,352",1,0,0
1712,2014-08-13,98,98,97,97,Unchnaged,0,0.0,"165,955","1,610,175",0,1,1.030927835
1713,2014-08-12,98,99,97,97,Unchnaged,0,0.0,"430,569","4,218,799",1,1,1.030927835
1714,2014-08-11,99,99,97,97,Fall,1,1.02,"41,131","403,015",0,1,1.020408163
1715,2014-08-08,98,99,97,98,Rise,1,1.03,"48,717","477,452",1,1,1.030927835
1716,2014-08-07,99,99,97,97,Fall,1,1.02,"44,733","437,908",0,1,1.020408163
1717,2014-08-06,98,99,98,98,Fall,1,1.01,"73,184","719,285",1,-1,-1.01010101
1718,2014-08-05,101,101,96,99,Rise,2,2.06,"257,462","2,540,157",0,4,4.12371134
1719,2014-08-04,99,100,97,97,Fall,2,2.02,"50,806","497,963",1,0,0
1720,2014-07-25,96,100,96,99,Unchnaged,0,0.0,"455,709","4,497,045",4,-3,-3.03030303
1721,2014-07-24,97,102,96,99,Rise,3,3.12,"815,531","8,008,418",5,1,1.041666667
1722,2014-07-23,94,97,94,96,Rise,3,3.22,"65,173","623,681",3,1,1.075268817
1723,2014-07-22,93,94,92,93,Unchnaged,0,0.0,"160,763","1,493,811",1,0,0
1724,2014-07-21,94,95,91,93,Unchnaged,0,0.0,"50,635","473,546",1,1,1.075268817
1725,2014-07-18,94,94,92,93,Unchnaged,0,0.0,"18,397","170,595",0,1,1.075268817
1726,2014-07-17,94,96,91,93,Fall,1,1.06,"32,989","307,378",2,0,0
1727,2014-07-16,94,97,93,94,Unchnaged,0,0.0,"27,535","260,207",3,0,0
1728,2014-07-15,95,97,94,94,Fall,1,1.05,"13,246","125,148",2,0,0
1729,2014-07-14,97,97,95,95,Fall,3,3.06,"32,494","310,189",0,-1,-1.020408163
1730,2014-07-11,97,98,97,98,Rise,1,1.03,"50,017","486,472",1,0,0
1731,2014-07-10,102,102,97,97,Fall,5,4.9,"78,618","772,018",0,0,0
1732,2014-07-08,99,103,95,102,Rise,3,3.03,"1,204,853","12,061,413",4,0,0
1733,2014-07-07,101,101,99,99,Fall,2,1.98,"78,588","789,510",0,0,0
1734,2014-07-04,102,104,98,101,Fall,1,0.98,"155,259","1,567,943",2,0,0
1735,2014-07-03,102,105,102,102,Unchnaged,0,0.0,"30,420","314,935",3,0,0
1736,2014-07-02,106,106,102,102,Fall,3,2.85,"23,852","245,238",0,1,0.952380952
1737,2014-07-01,112,112,105,105,Fall,4,3.66,"11,812","125,514",0,3,2.752293578
1738,2014-06-30,108,114,104,109,Rise,1,0.92,"90,041","971,173",6,-11,-9.243697479
1739,2014-06-27,120,120,116,119,Fall,3,2.45,"10,624","125,449",0,-2,-1.639344262
1740,2014-06-26,123,123,119,122,Rise,2,1.66,521,"6,203",0,3,2.5
1741,2014-06-25,125,125,120,120,Fall,4,3.22,850,"10,202",0,1,0.806451613
1742,2014-06-24,120,124,120,124,Rise,5,4.2,430,"5,249",4,1,0.840336134
1743,2014-06-23,120,129,119,119,Fall,1,0.83,"1,394","16,718",9,0,0
1744,2014-06-20,118,122,118,120,Unchnaged,0,0.0,564,"6,686",4,-2,-1.666666667
1745,2014-06-19,120,121,118,120,Unchnaged,0,0.0,"1,005","11,967",1,0,0
1746,2014-06-18,123,123,118,120,Unchnaged,0,0.0,"4,348","52,353",0,3,2.5
1747,2014-06-17,120,123,120,120,Unchnaged,0,0.0,"4,910","59,032",3,0,0
1748,2014-06-16,123,124,120,120,Fall,4,3.22,"9,211","111,151",1,-1,-0.806451613
1749,2014-06-13,126,126,124,124,Fall,2,1.58,"18,860","235,462",0,0,0
1750,2014-06-12,127,128,126,126,Fall,1,0.78,"5,661","71,440",1,0,0
1751,2014-06-11,125,128,125,127,Rise,3,2.41,"5,396","68,273",3,1,0.806451613
1752,2014-06-10,125,128,124,124,Unchnaged,0,0.0,"5,943","74,383",3,1,0.806451613
1753,2014-06-09,125,127,124,124,Fall,4,3.12,"2,914","36,291",2,-3,-2.34375
1754,2014-06-06,129,131,128,128,Fall,6,4.47,"14,075","182,415",2,-5,-3.731343284
1755,2014-06-05,129,135,125,134,Rise,5,3.87,"40,505","535,786",6,0,0
1756,2014-06-04,121,130,118,129,Rise,9,7.5,"58,723","743,531",9,1,0.833333333
1757,2014-06-03,125,128,117,120,Fall,5,4.0,"21,702","259,174",3,0,0
1758,2014-06-02,124,127,124,125,Fall,1,0.79,"7,169","89,213",3,-2,-1.587301587
1759,2014-05-30,128,130,124,126,Fall,7,5.26,"3,345","42,398",2,-5,-3.759398496
1760,2014-05-28,126,133,119,133,Rise,7,5.55,"49,565","641,217",7,0,0
1761,2014-05-26,115,129,115,126,Rise,10,8.62,"65,993","804,056",14,-1,-0.862068966
1762,2014-05-23,116,117,115,116,Unchnaged,0,0.0,"3,554","41,130",1,0,0
1763,2014-05-22,125,125,113,116,Fall,9,7.19,"75,937","883,657",0,0,0
1764,2014-05-21,129,129,120,125,Fall,4,3.1,"31,746","389,789",0,0,0
1765,2014-05-20,133,133,129,129,Fall,4,3.0,"33,001","428,024",0,0,0
1766,2014-05-19,132,133,131,133,Unchnaged,0,0.0,"15,283","201,101",1,-1,-0.751879699
1767,2014-05-16,135,135,132,133,Unchnaged,0,0.0,"4,721","62,778",0,2,1.503759398
1768,2014-05-14,131,134,131,133,Unchnaged,0,0.0,"5,107","67,730",3,-2,-1.503759398
1769,2014-05-13,134,134,131,133,Unchnaged,0,0.0,"7,496","99,186",0,1,0.751879699
1770,2014-05-12,133,134,128,133,Unchnaged,0,0.0,"4,824","63,623",1,0,0
1771,2014-05-09,134,135,132,133,Unchnaged,0,0.0,"4,151","54,888",1,1,0.751879699
1772,2014-05-08,133,135,132,133,Rise,1,0.75,"4,576","60,985",2,1,0.757575758
1773,2014-05-07,131,136,131,132,Fall,3,2.22,"2,711","36,099",5,-4,-2.962962963
1774,2014-05-06,134,137,132,135,Fall,1,0.73,"2,927","39,137",3,-2,-1.470588235
1775,2014-05-05,137,140,135,136,Rise,1,0.74,"17,779","241,937",3,2,1.481481481
1776,2014-05-02,134,135,132,135,Unchnaged,0,0.0,"13,748","183,078",1,-1,-0.740740741
1777,2014-04-30,136,137,134,135,Fall,1,0.73,"5,823","78,948",1,0,0
1778,2014-04-29,135,136,133,136,Rise,4,3.03,"7,351","98,207",1,3,2.272727273
1779,2014-04-28,137,137,132,132,Fall,4,2.94,"11,189","150,833",0,1,0.735294118
1780,2014-04-25,138,139,135,136,Rise,1,0.74,"14,949","204,334",1,3,2.222222222
1781,2014-04-24,139,139,135,135,Fall,2,1.45,"12,619","172,912",0,2,1.459854015
1782,2014-04-23,137,138,135,137,Unchnaged,0,0.0,"4,473","60,990",1,0,0
1783,2014-04-22,141,144,137,137,Fall,1,0.72,"48,375","677,956",3,3,2.173913043
1784,2014-04-21,135,139,130,138,Rise,3,2.22,"26,565","365,620",4,0,0
1785,2014-04-17,134,137,134,135,Fall,2,1.45,"2,009","27,051",3,-3,-2.189781022
1786,2014-04-16,134,137,133,137,Rise,2,1.48,"9,728","130,554",3,-1,-0.740740741
1787,2014-04-15,135,136,135,135,Unchnaged,0,0.0,"6,042","81,567",1,0,0
1788,2014-04-14,137,137,134,135,Fall,1,0.73,"3,847","52,043",0,1,0.735294118
1789,2014-04-11,137,137,136,136,Fall,1,0.72,367,"5,008",0,0,0
1790,2014-04-10,135,140,134,137,Fall,1,0.72,"17,504","239,215",5,-3,-2.173913043
1791,2014-04-08,136,141,135,138,Rise,2,1.47,"23,742","330,004",5,0,0
1792,2014-04-07,136,140,135,136,Unchnaged,0,0.0,"23,425","321,487",4,0,0
1793,2014-04-04,136,138,136,136,Unchnaged,0,0.0,"2,576","35,186",2,0,0
1794,2014-04-03,136,137,135,136,Fall,2,1.44,"8,637","117,661",1,-2,-1.449275362
1795,2014-04-02,139,139,136,138,Fall,1,0.71,"5,523","76,228",0,0,0
1796,2014-04-01,137,141,136,139,Unchnaged,0,0.0,"3,383","46,590",4,-2,-1.438848921
1797,2014-03-28,137,141,134,139,Rise,3,2.2,"33,724","465,907",4,1,0.735294118
1798,2014-03-27,137,139,135,136,Fall,3,2.15,"10,851","148,801",2,-2,-1.438848921
1799,2014-03-26,139,141,139,139,Rise,1,0.72,"7,114","99,551",2,1,0.724637681
1800,2014-03-25,136,139,136,138,Fall,2,1.42,"7,870","108,458",3,-4,-2.857142857
1801,2014-03-24,140,141,140,140,Fall,2,1.4,"6,921","97,059",1,-2,-1.408450704
1802,2014-03-21,141,142,139,142,Rise,2,1.42,"13,724","192,727",1,1,0.714285714
1803,2014-03-20,147,147,140,140,Fall,7,4.76,"12,807","183,750",0,0,0
1804,2014-03-19,149,149,147,147,Fall,1,0.67,"13,604","200,894",0,1,0.675675676
1805,2014-03-18,148,150,146,148,Unchnaged,0,0.0,"108,441","1,612,421",2,0,0
1806,2014-03-17,149,149,144,148,Fall,1,0.67,"57,571","844,231",0,0,0
1807,2014-03-14,149,150,145,149,Fall,1,0.66,"59,968","891,828",1,-1,-0.666666667
1808,2014-03-13,149,152,144,150,Rise,2,1.35,"127,493","1,898,284",3,1,0.675675676
1809,2014-03-12,139,150,139,148,Rise,8,5.71,"221,901","3,269,591",11,-1,-0.714285714
1810,2014-03-11,130,142,129,140,Rise,11,8.52,"276,847","3,806,825",12,1,0.775193798
1811,2014-03-10,130,130,127,129,Fall,1,0.76,"20,789","267,991",0,0,0
1812,2014-03-07,130,131,128,130,Rise,2,1.56,"14,023","181,430",1,2,1.5625
1813,2014-03-06,130,130,128,128,Unchnaged,0,0.0,"16,485","211,310",0,2,1.5625
1814,2014-03-05,130,130,128,128,Fall,2,1.53,"16,321","210,167",0,0,0
1815,2014-03-04,128,130,128,130,Unchnaged,0,0.0,"23,282","300,120",2,-2,-1.538461538
1816,2014-03-03,130,132,126,130,Fall,3,2.25,"42,673","548,187",2,-3,-2.255639098
1817,2014-02-28,132,135,127,133,Rise,1,0.75,"51,053","665,401",3,0,0
1818,2014-02-27,125,134,125,132,Rise,7,5.6,"50,037","657,203",9,0,0
1819,2014-02-26,131,134,125,125,Fall,7,5.3,"82,230","1,054,072",3,-1,-0.757575758
1820,2014-02-25,135,135,132,132,Unchnaged,0,0.0,"2,479","32,948",0,3,2.272727273
1821,2014-02-24,133,134,131,132,Fall,1,0.75,"12,540","166,806",1,0,0
1822,2014-02-21,137,137,133,133,Fall,1,0.74,"21,821","292,039",0,3,2.23880597
1823,2014-02-20,136,138,133,134,Fall,2,1.47,"69,935","954,963",2,0,0
1824,2014-02-19,129,140,129,136,Rise,8,6.25,"313,102","4,182,592",11,1,0.78125
1825,2014-02-18,129,130,126,128,Fall,1,0.77,"9,947","127,505",1,0,0
1826,2014-02-17,135,135,128,129,Fall,4,3.0,"49,333","641,007",0,2,1.503759398
1827,2014-02-14,133,134,131,133,Unchnaged,0,0.0,"7,401","97,753",1,0,0
1828,2014-02-13,135,135,132,133,Fall,1,0.74,"10,292","136,509",0,1,0.746268657
1829,2014-02-12,135,136,134,134,Fall,1,0.74,"13,966","188,312",1,0,0
1830,2014-02-11,135,136,134,135,Unchnaged,0,0.0,"7,186","96,647",1,0,0
1831,2014-02-10,135,137,135,135,Unchnaged,0,0.0,"12,556","169,835",2,0,0
1832,2014-02-07,140,140,135,135,Fall,1,0.73,"14,008","192,102",0,4,2.941176471
1833,2014-02-06,140,140,136,136,Fall,2,1.44,"23,986","327,908",0,2,1.449275362
1834,2014-02-05,144,144,136,138,Fall,2,1.42,"21,652","295,569",0,4,2.857142857
1835,2014-02-04,138,140,137,140,Rise,2,1.44,"7,305","101,793",2,0,0
1836,2014-02-03,141,142,138,138,Fall,3,2.12,"8,193","114,335",1,0,0
1837,2014-01-30,143,146,140,141,Fall,2,1.39,"29,416","419,567",3,0,0
1838,2014-01-29,141,150,141,143,Rise,6,4.37,"54,634","798,637",9,4,2.919708029
1839,2014-01-28,139,139,137,137,Fall,2,1.43,"7,364","101,769",0,0,0
1840,2014-01-27,142,144,137,139,Fall,5,3.47,"81,029","1,127,521",2,-2,-1.388888889
1841,2014-01-24,146,147,144,144,Fall,2,1.36,"7,674","111,246",1,0,0
1842,2014-01-23,141,148,141,146,Rise,6,4.28,"52,455","760,028",7,1,0.714285714
1843,2014-01-22,140,147,140,140,Unchnaged,0,0.0,"79,836","1,136,771",7,0,0
1844,2014-01-21,137,142,136,140,Rise,3,2.18,"48,284","667,950",5,0,0
1845,2014-01-20,135,140,134,137,Rise,2,1.48,"39,853","547,354",5,0,0
1846,2014-01-17,137,137,134,135,Unchnaged,0,0.0,"1,858","25,055",0,2,1.481481481
